,id,text,quote,user,ranges,article
3458,677fee1d-03a7-4654-a350-a47dc272a6fa,LEAD,NASA’s first sample-return mission to an asteroid could be vital for understanding life’s origins and shaping its future,12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 120, 'startOffset': 0}",1053a28c-9f93-4449-ab66-75a34bc8050a
3460,67969a93-61ae-4ac4-991b-693b8f34155c,EXPL,"ESR spectroscopy is used to study samples that contain particles with unpaired spins, viz., electrons and radicals. A sample is placed in a steady magnetic field and exposed to microwave radiation. An ESR spectrum of the sample is obtained, from which data on its chemical structure and properties can be extracted. Absolute calibration of ESR spectra in units of magnetic permeability and ESR spectral line shape analysis enable scientists to find the spectroscopic parameters: g-factor (gyromagnetic ratio), line width (spin relaxation time), and oscillating magnetization or dynamic magnetic susceptibility.",9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 610, 'startOffset': 0}",2a2cc2fb-bacb-4a4b-b77d-bc48ac52dbe6
3461,6797afc1-9beb-4b7f-904f-9b182a0d41df,EXPL,"Similarly, researchers in Oregon have shown abnormal brain activity in the caudate nucleus—a brain region adjacent to the nucleus accumbens, and also involved in reward—when obese adolescent girls consume a chocolate milkshake.",9,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 526, 'startOffset': 299}",20b63d82-a7ed-4a3e-b8cb-a9b983352f45
3462,67981708-9c1c-491a-a4e0-574ff6cc6d6c,IMPACT,"Besides providing unprecedented insights into deep evolutionary questions, Chen’s work is important for conservation biology and for understanding the development of drug and pesticide resistance.",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 496, 'startOffset': 300}",30d53dab-353d-410e-9a84-c9a7769dd64f
3463,679f73e8-48d0-46d7-a63a-a3736b002d85,MAIN,"250 kilometers

Newly estimated diameter of the asteroid that created the moon's Imbrium Basin.",6,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[7]', 'endOffset': 79, 'startOffset': 0}",d97ff42e-4ab7-4346-adc7-c3616463ddda
3464,67a3a2aa-097e-4c47-81b5-8531c4731d73,IMPACT,"Ensuring widespread vaccination against measles would not only help prevent the 120,000 deaths that will be directly attributed to measles this year alone, but could also avert potentially hundreds of thousands of additional deaths attributable to the lasting damage to the immune system, the authors said.",9,"{'end': '/div[2]/p[35]', 'start': '/div[2]/p[35]', 'endOffset': 306, 'startOffset': 0}",0aad91ca-a35b-4952-8182-1262e5588cd5
3465,67aa4a1c-7c59-42b2-97b7-9ed6ea5da749,LEAD,"Research led by The Australian National University (ANU) on the use of magnets to steer light has opened the door to new communications systems which could be smaller, cheaper and more agile than fibre optics.",9,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 209, 'startOffset': 0}",21f09690-9e6d-46e7-b0ec-ef3186b183d8
3466,67af460b-cbee-48a9-bf90-4d2ad499b0c1,MAIN,"The White House announced last July that it would revise the nearly 24-year-old framework for how companies should clear agricultural biotech products, such as genetically modified (GM) crops and animals, with the Food and Drug Administration (FDA), the U.S. Department of Agriculture (USDA), and the Environmental Protection Agency (EPA). New gene-editing technologies such as CRISPR have sped the development of new crop varieties and animals, but products based on engineered organisms sometimes face a web of complex and overlapping regulations before they can reach the market.",9,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 582, 'startOffset': 0}",46f599ab-571b-4d9e-ad4f-dd61746df37e
3467,67b8def1-6f41-4f96-b56f-693752dd1265,MAIN,"Backman, Zhang and Cheng Sun, an associate professor of mechanical engineering at McCormick, discovered that when illuminated with visible light, the biomolecules get excited and light up well enough to be imaged without fluorescent stains.",12,"{'end': '/div[2]/p[12]', 'start': '/div[2]/p[12]', 'endOffset': 240, 'startOffset': 0}",efe0dd1b-4243-40cc-afe5-64badd013fae
3468,67b8f433-4de5-4bca-9a71-4d252bdef2ec,PERSONAL,"Dr. Bulosky-Shearer, along with colleagues Dr. Lisa Lopez at the University of South Florida and Dr. Julia L. Mendez at the University of North Carolina at Greensboro, presented the findings in a study published in the Early Childhood Research Quarterly entitled, ""The validity of interactive peer play competencies for Latino preschool from low-income households.""",12,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 365, 'startOffset': 0}",f1735933-7925-49f3-aaa8-97f15717b784
3469,67c0d9de-b834-4571-9138-0baee10b9b6c,ANALOGY,"The researchers compare this to counting the population of Manhattan in the daytime, which would give a vastly inflated figure because of the influx of commuters from neighbouring areas.",9,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 538, 'startOffset': 352}",028a8eaf-9a3b-4b87-ae7d-dc13c7ad8424
3470,67c2f27d-9c17-478c-9e2d-022ed36c94ba,MAIN,All of these efforts have specifically targeted opioids. And that is part of the problem.,12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 89, 'startOffset': 0}",2a8251b4-721d-4c02-85f0-ade6e6926036
3471,67c5dce9-b5f1-49ee-971d-64e2bb43c40b,MAIN,"For both types of plants this suggests that, even if carbon capture equipment is able to capture 100 percent of the carbon it is designed to offset, the cost of manufacturing and running the equipment plus the cost of the air pollution it continues to allow or increases makes it less efficient than using those same resources to create renewable energy plants replacing coal or gas directly.",9,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 392, 'startOffset': 0}",0b9baaea-40af-4283-b47d-035456e9ceeb
3472,67ce60f2-0049-4065-9b2e-7707a9b1f187,LEAD,"In a move few scientists anticipated, the Chinese government has decreed that all scientific data generated in China must be submitted to government-sanctioned data centers before appearing in publications. At the same time, the regulations, posted last week, call for open access and data sharing.",12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 314, 'startOffset': 16}",4f3135d2-6add-4cc1-91b7-99449635bd32
3473,67d78a4e-1d40-4853-9ee7-6dc58e4bbe54,IMPACT,"Species that can’t avoid sharing space with humans may still be able to avoid sharing time, reducing the risk of disease transmission or dangerous run-ins for both parties.",12,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 260, 'startOffset': 88}",0ab50bc9-2707-4fe2-b278-8ee4f5521f65
3474,67e16353-cc52-487c-be06-2ac486d8a042,MAIN,Children exposed to the virus in utero are now missing developmental milestones,12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[1]', 'endOffset': 0, 'startOffset': 0}",663d0d57-75bd-4d63-8b84-f2394f707053
3475,67e3b6e7-c15f-4036-a793-b520fd5ebcd7,MAIN,"To give them a firsthand look of what goes into planning a space mission, as part of the course they visit engineers and scientists actively working on similar projects.",6,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 273, 'startOffset': 104}",0e14e3bc-351c-404d-b5c9-a7b13f87b559
3476,67e49952-61e0-46ed-8d9f-158c61426e9f,PERSONAL,"A research team led by Linda Spear, distinguished professor of psychology at Binghamton University, gave alcohol to rats every other day, starting from early to mid-adolescence.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 178, 'startOffset': 1}",030bacc0-036a-44d8-8c32-8aad45732fcf
3477,67e563fe-7061-452d-89ab-ed4a2d8c3b43,IMPACT,"Combining nanovaccines with radiation or other immunotherapy strategies such as ""checkpoint inhibition"" can further augment their anti-tumor effectiveness.",12,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 330, 'startOffset': 175}",0cb43681-c2e1-425e-82e6-a062ea318516
3478,67eeee24-c569-40e4-8ebc-1e3f5a4ef799,LEAD,More and more people in the United States suffer from knee arthritis.,12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[1]', 'endOffset': 0, 'startOffset': 0}",4997c188-a73a-4b4b-8682-66bf53aba409
3479,67ff8817-9f88-44f3-951a-59cadb9b90a4,EXPL,"The new guidelines advise that such procedures (metabolic surgery) be considered specifically for the treatment of diabetes in people who have not adequately controlled their blood-sugar levels through other means, and whose BMI is greater than 30 (or 27.5 for people of Asian descent). Perhaps more significantly, they also state that the gastrointestinal tract is an appropriate biological target for interventions designed to treat diabetes.",9,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 828, 'startOffset': 384}",0ef7c08e-02e7-4c7f-bcc6-933b499ea0f5
3480,68000b07-314b-4f3d-9119-7834bef559d0,EXPL,"Numerous factors, including forest management, also play significant roles in increasing the likelihood of these events, which is why scientists have a harder time teasing apart climate change’s contribution. Still, “many studies have linked an increase in wildfires to climate change,” the 2016 NAS report says.",12,"{'end': '/div[2]/p[25]', 'start': '/div[2]/p[25]', 'endOffset': 409, 'startOffset': 97}",44589fcb-e6e4-485e-83f0-fcc6f8196632
3481,6800ed59-0db4-4405-a88f-4427726f5d71,EXPL,"""Apple has an opportunity to lead by locating and investing in places that fully protect LGBTQ people. North Carolina is not one of those places,"" said Kate Oakley of the Human Rights Campaign, the nation's largest LGBT civil rights organization. The group gives Apple its highest corporate equality rating. When CEO Tim Cook came out in 2014, the group praised him as the first openly gay chief executive a Fortune 500 company.",12,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 428, 'startOffset': 0}",42e1ce9a-c365-441c-854b-2e15484544be
3482,68014f82-af3f-4a86-92f5-f8a72150c43a,PERSONAL,"“We have a very strong, multidisciplinary, multi-university team of experts for this project, coming together in a shared vision,” said Lin.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 140, 'startOffset': 0}",009b9653-0b10-456e-a38d-940d73c9e38f
3483,6801b234-c8de-4930-afeb-65874df8ee7f,IMPACT,"“I have had the opportunity to work with Joan many times over the course of my tenure at BWH and HMS, and what makes her so unique is her ability to motivate and inspire those around her to share and continue the great work that she does. She is absolutely amazing.”",12,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 504, 'startOffset': 238}",50746120-a6ee-4983-a82e-947f8eda5c4a
3484,6815d9a2-8de9-4555-8cab-13ddb2f3e6f7,EXPL,"A molecule of ammonia, NH3, typically exists as an umbrella shape, with three hydrogen atoms fanned out in a nonplanar arrangement around a central nitrogen atom. This umbrella structure is very stable and would normally be expected to require a large amount of energy to be inverted.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 284, 'startOffset': 0}",2ab94cd4-95f6-495d-bd71-552e96df1332
3485,681f7367-06f9-4603-ab89-fa128d61a0e0,EXPL,"“Geology is a badly edited tape, and we lose lots of evidence along the way,” says Mika McKinnon, a geophysicist and disaster researcher who was not associated with the study. “We lose evidence of drowned forests, we lose evidence of faults moving, we bury everything in new volcanic floes, we run glaciers over everything 15,000 years ago and completely erased the older history.”",9,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 381, 'startOffset': 0}",0ffbe1fc-527b-4f6e-86d6-bae36ab48d7d
3486,68252a8e-476f-4f58-855c-3dcffddfb200,EXPL,"The book remains “the international standard graduate-level textbook in optics, and one of the books most likely to be found on the shelf of a professional physicist,” says Watson.",12,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 426, 'startOffset': 246}",1c2d8b82-7ca3-4577-bef0-13840df1bb48
3487,6827a1b1-452e-4efd-a446-d39564c5beb5,EXPL,"The second challenge is that once they’ve divided many times in a lab dish, stem cells do not easily remain in the ideal state of readiness to become other types of cells. Researchers refer to this quality as “stemness.” Heilshorn found that for the neural stem cells she was working with, maintaining the cells’ stemness requires the cells to be touching.",12,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 356, 'startOffset': 0}",f1ab86ff-3452-49dd-b182-9e6bceff9261
3488,6828fd49-3c8f-45df-84e1-d98cfe75dece,ANALOGY,"Unlike many seasonal illnesses, which come, sicken, and leave without long-term consequences, AFM means lasting (if not lifelong) disability for those it touches.",12,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 162, 'startOffset': 0}",86567450-17d1-4ec4-bbf5-b9b5ed2b5f77
3489,6839ce1f-564d-43d8-a3fa-31138a11eb5a,EXPL,"It takes into account the sound waves produced by each object in an animation but also predicts how those waves bend, bounce or deaden based on their interactions with other objects and sound waves in the scene.",6,"{'end': '/div[2]/p[12]', 'start': '/div[2]/p[12]', 'endOffset': 281, 'startOffset': 70}",8511a4e1-cc84-49ff-8fa1-090e9be6790f
3490,6839d68c-1fe4-4787-bec1-16a0a48d8ab5,ANALOGY,"Climate change will also prompt extreme coastal-flooding events—think of Hurricane Harvey or Katrina—to surge in frequency. Floods that used to happen every century will now happen, in some places, every year. It will push the worst rainstorms, including tropical cyclones and hurricanes, to dump even more water. And it will increase the frequency of extreme El Niño and La Niña events like the “monster El Niño” that struck in 2016. This threatens to induce intense “whiplash between wet and dry periods,” Andrea Dutton, a climate scientist at the University of Wisconsin, told me.",12,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 583, 'startOffset': 0}",7b0217b4-a535-402e-8e47-579752dc784c
3491,6845c9cc-8e7e-4204-9d03-8cc13d09db3b,EXPL,"“Most Americans cannot name a living scientist. Moreover, scientists’ portrayal in the media is usually biased toward caricatures, such as those on the ‘Big Bang Theory,’” he said. “This turns students, especially women and people of color, away from academia. So it’s important for teenagers to meet — and work with — actual, living scientists.”",12,"{'end': '/div[2]/p[28]', 'start': '/div[2]/p[28]', 'endOffset': 346, 'startOffset': 0}",0d26e7bb-0012-48c5-acc5-023f8a04bdf2
3492,6847e5d6-b521-4a26-a850-2ad7fa1c7c51,MAIN,"For now, apps are available for both iPhones and Androids that give users alternative ways to communicate securely.",9,"{'end': '/div[2]/p[19]', 'start': '/div[2]/p[19]', 'endOffset': 115, 'startOffset': 0}",7a4f32d8-6541-45db-975c-9d06d7652111
3493,68485003-9953-44d9-aae9-81e0e8e276c0,STORY,"Team members stayed with host families in the rural town of Don Juan, about an hour from the country’s capital of Santo Domingo, and home to approximately 9,000 people.",12,"{'end': '/div[2]/p[17]', 'start': '/div[2]/p[17]', 'endOffset': 168, 'startOffset': 0}",1238e173-eedd-417b-a88c-2e9cf02c9cb6
3494,684a6119-bba5-485b-9618-7343dd5ccfc3,STORY,"The researchers used a van meant to look like a driverless vehicle, and outfitted it with a large display that could feature “walk” and “don’t walk” signals, as well as a numeric display of the speed at which the vehicle was traveling.",12,"{'end': '/div[2]/p[12]', 'start': '/div[2]/p[12]', 'endOffset': 235, 'startOffset': 0}",2d6b0333-acce-4dd4-8a0e-248b8c0a1a5c
3495,684d0765-c1cd-49c7-84ca-38daf94457db,EXPL,"HAWC, which looks like an array of giant, corrugated steel water tanks, can precisely reconstruct the direction and energy of incoming light – in the form of high-energy gamma-rays – by recording the particle shower that the gamma-ray photons generate when they enter the atmosphere above the detector.",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 524, 'startOffset': 222}",2c0524f5-17f9-4955-9977-aedc03882ada
3496,6855405a-9655-4e0a-b388-3ac8b57c71b1,EXPL,"Using next-generation sequencing, the group determined the whole sequence of each cultivar, and discovered a total of 493,881 of the DNA-based polymorphisms.",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 384, 'startOffset': 227}",5061015e-75fd-4760-aa04-3641493caa84
3497,68560cfc-e102-42d1-bf2f-7e0a2588b928,EXPL,The tools she develops based on the field data allow her to investigate how different evolutionary forces shape genetic variation in a population and affect the probability of extinction.,9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 542, 'startOffset': 355}",a604de1d-7d74-4b5a-b8e7-e7d0311ae439
3498,6856c218-413b-4253-b64a-7147a6dbdf08,MAIN,"“As the animals run along the track and get to the invisible door, we see the cells firing that control spatial encoding,” Dombeck said. “Then, when the animal stops at the door, we see those cells turned off and a new set of cells turn on.",9,"{'end': '/div[2]/p[16]', 'start': '/div[2]/p[16]', 'endOffset': 240, 'startOffset': 0}",01b1f8b7-7306-4172-b2dc-00762981a6b4
3499,686529af-965f-4c63-9cbe-2998b408aaa6,EXPL,"The surgery that he practiced on Lucy, Anarcha, Betsey, and the other enslaved women was to repair a vesicovaginal fistula—a devastating complication of prolonged labor. When a baby’s head presses for too long in the birth canal, tissue can die from lack of blood, forming a hole between the vagina and the bladder. The condition can be embarrassing, as women with it are unable to control urination.",9,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 556, 'startOffset': 156}",0c70af49-2d4e-430d-8e85-c49add5d3593
3500,686b3b27-513f-431c-814c-5e00efff15fc,EXPL,"Celebrated as the “father of modern gynecology,” Sims practiced the surgical techniques that made him famous on enslaved women: Lucy, Anarcha, Betsey, and the unknown others. He performed 30 surgeries on Anarcha alone, all without anesthesia, as it was not yet widespread. He also invented the modern speculum, and the Sims’s position for vaginal exams, both of which he first used on these women.",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 508, 'startOffset': 110}",0c70af49-2d4e-430d-8e85-c49add5d3593
3501,686bce0b-a21e-4321-848d-7e4db3c152a2,EXPL,"The Tingmiatornis arctica fossils were found above basalt lava fields, created from a series of volcanic eruptions. Scientists believe volcanoes pumped carbon dioxide into the Earth’s atmosphere, causing a greenhouse effect and a period of extraordinary polar heat. This created an ecosystem allowing large birds, including Tingmiatornis arctica, to thrive.",12,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 357, 'startOffset': 0}",80299899-4d2a-4780-a341-4ba68bc98120
3502,687555ea-0985-4a84-906c-2b7c85f0f4c6,EXPL,"For the new study, ACME researchers directed a beam of cold thorium-oxide molecules at a rate of 1 million per pulse, 50 times per second, into a relatively small chamber in a basement at Harvard University. The scientists zapped the molecules with lasers and studied the light reflected back by the molecules; bends in the light would point to an electric dipole moment.",12,"{'end': '/div[2]/p[14]', 'start': '/div[2]/p[14]', 'endOffset': 371, 'startOffset': 0}",2ebe6db6-38f5-48c1-98d7-295ef15fef6a
3503,6875a95a-d327-422d-b01e-8013ff9e7f29,MAIN,They found the treatment provides complete fire protection even after half an inch of rainfall,6,"{'end': '/div[2]/p[15]', 'start': '/div[2]/p[15]', 'endOffset': 301, 'startOffset': 206}",1d5e9b14-763d-45d1-a5fe-6a1cb87b1593
3504,68820ce8-b779-4f8f-a6d6-93e60c1b1751,ANALOGY,"“The volume Born and Wolf wrote is the bible of optics,” says Brian Thompson, emeritus provost and former director of the Institute of Optics, who first met and worked with Wolf in 1955 at Manchester University in England.",9,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 222, 'startOffset': 0}",1c2d8b82-7ca3-4577-bef0-13840df1bb48
3505,688616b7-d48a-482a-bad7-5b1b718008fc,EXPL,"The six-week study, which involved thirty men classified as obese or overweight and compared results from two intervention groups (who ate breakfast before / after exercise) and a control group (who made no lifestyle changes), found that people who performed exercise before breakfast burned double the amount of fat than the group who exercised after breakfast.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 363, 'startOffset': 1}",1a04c26b-0911-4829-ba99-cdd49485e091
3506,68877cad-0bf0-42de-8de0-5007ea288d36,MAIN,"Bizarrely, this is the second study to be published this week on how hippo poop affects river environments.",12,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 108, 'startOffset': 0}",ff41d47c-099a-4881-b19d-c408d9531e10
3507,688c3a62-6f6c-4ab8-8b44-53c99aad4b12,EXPL,"“This is our breakthrough, using our spin-casting technique to create layered crystals whose electrons flow vertically down the material without being blocked, mid layer, by organic cations,” Tsai said.",12,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[6]', 'endOffset': 0, 'startOffset': 0}",f405844b-6a0c-43a9-997a-5a2abdcb93fc
3508,68a6bf4a-8c46-4bff-848a-fb9fa15db05f,STORY,"As the print shop opened its doors for business, Bennett made his way inside, silently kicking himself at the thought that leaving this seemingly simple task to the last minute might result in him failing the PhD he had started a decade earlier.

The shop assistant who checked the file told Bennett he could not print it because it was a Microsoft Word document. Bennett’s sense of dread was exacerbated as their combined efforts to convert it into a PDF using freeware failed. The problem was finally solved by another assistant, who pointed out that it could be converted into a PDF within Word.",9,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[9]', 'endOffset': 351, 'startOffset': 0}",44d3793c-8f01-4cc5-adfc-851d7f1bcef0
3509,68ac35ec-18e2-4bd6-9e9e-0afe30bcd14f,IMPACT,“Understanding it is key to understanding the persistent segregation of Chicago neighborhoods and the legacy of disinvestment and neglect of the city’s predominantly African-American communities.”,9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 338, 'startOffset': 142}",2deeda9c-b6cc-4d6b-8a66-77392671d6bd
3510,68b01345-2dff-4fc4-89c2-23621c48fc72,EXPL,"But the primates making the racket are dozens of marmosets, squirrel-sized monkeys with patterned coats and white puffs of fur on either side of their heads.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 303, 'startOffset': 146}",0fd93acd-e271-44db-9b35-e182ea45cee0
3511,68c2ca54-f559-4925-8628-28367408c162,EXPL,"You may not consider food an invention, but nearly all foods we eat are the product of thousands of years of constant breeding and selection.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 408, 'startOffset': 266}",487d5f62-60c9-4fba-8567-0a7c64bd8064
3512,68ce43ca-3747-4372-aac5-00c0f836bc92,EXPL,". One sore point is that the working group made a decision on when to set the boundary, even though it had not yet settled on a golden spike in the stratigraphic record. “It is an imposition of ideas onto matter, shaping evidence to fit, but it should be the other way around,” says Matt Edgeworth, an archaeologist at the University of Leicester.",12,"{'end': '/div[2]/p[28]', 'start': '/div[2]/p[28]', 'endOffset': 391, 'startOffset': 44}",43bed524-db36-40bd-b4f6-b42761a6fb46
3513,68d6ca4a-6eba-4062-8f40-50d2e90ad311,MAIN,The time for rapid adaptation has arrived.,12,"{'end': '/div[2]/p[19]', 'start': '/div[2]/p[19]', 'endOffset': 77, 'startOffset': 34}",0493d38f-8941-43ca-b276-ed8dadd0a09f
3514,68df6834-c586-4512-a0ef-9d42cbdb5478,EXPL,The researchers have worked with the California Department of Forestry and Fire Protection (CalFire) to test the retardant materials on grass and chamise – two vegetation types where fire frequently starts. They found the treatment provides complete fire protection even after half an inch of rainfall.,9,"{'end': '/div[2]/p[15]', 'start': '/div[2]/p[15]', 'endOffset': 303, 'startOffset': 0}",1d5e9b14-763d-45d1-a5fe-6a1cb87b1593
3515,68e38186-b9a3-44bf-b4df-1ee1f36ed7ea,EXPL,"He was trying to meet a manager’s quota, he explained, because it was the end of a fiscal quarter, and he could now offer the instrument for almost as low a price as Bracher had initially offered. “It often helps to wait,” he says.",12,"{'end': '/div[2]/p[20]', 'start': '/div[2]/p[20]', 'endOffset': 588, 'startOffset': 357}",06cd6965-b940-46c8-a5b5-9eb91685425b
3516,68eb14ec-4380-4807-ae7d-e618fa221ced,PERSONAL,"“Our goal is to recognize the outstanding accomplishments in nanoscience and nanomedicine that have the potential to benefit all humankind,” said David G. Kabiller, a Northwestern trustee and alumnus. He is a co-founder of AQR Capital Management, a global investment management firm in Greenwich, Connecticut. The two prizes, awarded biennially, were established in 2015 through a generous gift from Kabiller.",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 409, 'startOffset': 0}",9b4e7959-4cab-4485-84d6-1e608efd9311
3517,68f7694c-3ffd-467f-a296-c39975b19fa5,MAIN,Human activity does have some effects on the population.,12,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 56, 'startOffset': 0}",389c240a-4089-46b6-8711-8c2f94ee3c2c
3518,68f88060-5959-4119-8544-03e9784f93ae,MAIN,A Japanese research team have applied a method used in human genetic analysis to rice and rapidly discovered four new genes that are potentially significant for agriculture.,9,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 173, 'startOffset': 0}",5061015e-75fd-4760-aa04-3641493caa84
3519,68f8e44d-3906-4f7c-89a5-0633a5f7d78c,IMPACT,"Importantly, the groundcherry isn't the only wild plant that can be domesticated. CRISPR/Cas9 can be applied to virtually any plant species, so in the future more wild species may be domesticated much the same way we have achieved here.",12,"{'end': '/div[2]/p[18]', 'start': '/div[2]/p[18]', 'endOffset': 597, 'startOffset': 361}",487d5f62-60c9-4fba-8567-0a7c64bd8064
3520,69005371-5c73-40b3-ae03-d3f197cf7f59,STORY,"Determined, she kept at it, using her trowel to methodically clear away dirt in the site’s northwest corner. Then, as she brushed the dried soil from what she thought was a rock, she slowly uncovered a fully intact figurine, likely from the transitional period between the Moche and Lambayeque cultures and approximately 1,000 years old. In addition to its pristine condition, what made Coolidge’s discovery so unusual was the absence of other objects nearby.",12,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 460, 'startOffset': 0}",f5ff541f-beaf-4eb2-958e-14d84ab67ceb
3521,6901718f-7a6a-4473-9852-6701c9dbec82,IMPACT,"In the electricity sector, there are 475,000 people working in the solar and wind industries, three times more than in coal and natural gas combined. Solar and wind power created an astonishing 100,000 new jobs last year.",12,"{'end': '/div[2]/p[17]', 'start': '/div[2]/p[17]', 'endOffset': 311, 'startOffset': 89}",382d0e6a-fb37-4df6-92ba-43ba41fbd6bd
3522,690bac89-e2f5-4127-a7c9-5124bc67ac50,IMPACT,"These findings can also be applied more widely beyond O’Keeffe’s masterpieces. Soap protrusions are damaging oil paintings from across all time periods.

“If we can solve this problem, we’re preserving our cultural heritage for generations to come,” Walton said.",9,"{'end': '/div[2]/p[19]', 'start': '/div[2]/p[18]', 'endOffset': 108, 'startOffset': 0}",1153db06-4ae9-410b-b0c6-71e825ddfa1b
3523,690bbbda-fbf3-42da-ac81-e838db250167,IMPACT,"They hope this will lead to a better understanding of how invasive forms of the jellyfish are dispersing, so that further spread can be prevented.",12,"{'end': '/div[2]/p[15]', 'start': '/div[2]/p[15]', 'endOffset': 352, 'startOffset': 206}",01974206-304c-4cb9-b897-272d9bf1a7a3
3524,6913c992-3cf2-4621-a556-ae89777852a0,MAIN,"Research funders from France, the United Kingdom, the Netherlands and eight other European nations have unveiled a radical open-access initiative that could change the face of science publishing in two years — and which has instantly provoked protest from publishers.",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 267, 'startOffset': 0}",0a5d3df6-e8e3-4132-a3a9-93a2affdc04c
3525,6918ab79-50ed-40d1-994d-612a62012336,EXPL,"Gravitational tugs from other, unknown planets in the system—or a moon—can produce shifts in the exact timing of transits.",9,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 190, 'startOffset': 68}",a8634418-ac24-44cd-8fa1-756d416d8980
3526,691bf138-6dd5-48b8-a87c-0633021074c7,MAIN,"Like the stratigraphic record that the researchers are studying, the decision to officially designate the Anthropocene is multilayered.",12,"{'end': '/div[2]/p[25]', 'start': '/div[2]/p[25]', 'endOffset': 135, 'startOffset': 0}",43bed524-db36-40bd-b4f6-b42761a6fb46
3527,6934df09-d5cd-4d42-8bb6-bea12bde0eb6,STORY,The Stanford team applied a series of advanced spectroscopy techniques developed by Solomon’s group to study iron-containing proteins from plants and microbes. That approach allowed them to pinpoint the active site in the zeolites and create detailed computational models of its structure.,12,"{'end': '/div[2]/p[14]', 'start': '/div[2]/p[14]', 'endOffset': 289, 'startOffset': 0}",4b888459-7ecf-4495-b49b-5dde62a64c07
3528,693a3063-08cc-4c3d-826f-98754f149a59,MAIN,"Nature spoke to individuals who have been through disasters, or have helped others to overcome them, to find tips to get you through submission day.",12,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 148, 'startOffset': 0}",44d3793c-8f01-4cc5-adfc-851d7f1bcef0
